,Solar fixed,Solar fixed,Solar fixed
Locations,Almeria2023,Almeria2023,Almeria2023
Profile time series,PG3-SARAH3,PG3-ERA5,PV-MEAS
Subsets,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed
Index,1,2,3
847,0.0,0.0,0.0
848,0.0,0.06527,0.139
849,0.21694,0.28119,0.39
850,0.44053,0.48104,0.567
851,0.59546,0.63702,0.682
852,0.6994,0.71937,0.738
853,0.75062,0.75073,0.74
854,0.72965,0.71324,0.69
855,0.65885,0.61413,0.582
856,0.51037,0.45037,0.409
857,0.31367,0.22204,0.177
858,0.00851,0.00117,0.001
859,0.0,0.0,0.0
860,0.0,0.0,0.0
861,0.0,0.0,0.0
862,0.0,0.0,0.0
863,0.0,0.0,0.0
864,0.0,0.0,0.0
865,0.0,0.0,0.0
866,0.0,0.0,0.0
867,0.0,0.0,0.0
868,0.0,0.0,0.0
869,0.0,0.0,0.0
870,0.0,0.0,0.0
871,0.0,0.0,0.0
872,0.0,0.06592,0.135
873,0.21636000000000002,0.29744,0.383
874,0.36595999999999995,0.49213,0.559
875,0.58692,0.58762,0.676
876,0.42325999999999997,0.61629,0.732
877,0.6020399999999999,0.6269,0.727
878,0.5625,0.44618,0.661
879,0.6275499999999999,0.43137000000000003,0.534
880,0.24228,0.29787,0.32
881,0.013859999999999999,0.12509,0.102
882,0.00554,0.0,0.0
883,0.0,0.0,0.0
884,0.0,0.0,0.0
885,0.0,0.0,0.0
886,0.0,0.0,0.0
887,0.0,0.0,0.0
888,0.0,0.0,0.0
889,0.0,0.0,0.0
890,0.0,0.0,0.0
891,0.0,0.0,0.0
892,0.0,0.0,0.0
893,0.0,0.0,0.0
894,0.0,0.0,0.0
895,0.0,0.0,0.0
896,0.0,0.036,0.022
897,0.13294,0.16951,0.0
898,0.27598,0.31919,0.2279348544973545
899,0.17509,0.45417,0.22784748526936027
900,0.17395,0.39408,0.18517842111592112
901,0.41185000000000005,0.40695,0.3164000496031746
902,0.19276,0.40828,0.06635281535594036
903,0.09954,0.27951,0.10031037683381433
904,0.13603,0.17025,0.08119539842873175
905,0.09706000000000001,0.07609,0.02729671967692801
906,0.013560000000000001,0.0011,0.007074547308401476
907,0.0,0.0,0.0
908,0.0,0.0,0.0
909,0.0,0.0,0.0
910,0.0,0.0,0.0
911,0.0,0.0,0.0
912,0.0,0.0,0.0
913,0.0,0.0,0.0
914,0.0,0.0,0.0
915,0.0,0.0,0.0
916,0.0,0.0,0.0
917,0.0,0.0,0.0
918,0.0,0.0,0.0
919,0.0,0.0,0.0
920,0.0,0.04249,0.003712731982523649
921,0.05021,0.15672,0.09040913274611191
922,0.32943,0.36849,0.18494881854256853
923,0.24381,0.47079000000000004,0.3477116777898028
924,0.40156000000000003,0.59592,0.3714905753968254
925,0.03541,0.58593,0.11362020502645502
926,0.061149999999999996,0.45399,0.2755031715969216
927,0.03616,0.48402,0.15214577095358345
928,0.06875,0.30261,0.10491253757816257
929,0.22575,0.18338,0.0939464017656726
930,0.01128,0.0012,0.008561440796857464
931,0.0,0.0,0.0
932,0.0,0.0,0.0
933,0.0,0.0,0.0
934,0.0,0.0,0.0
935,0.0,0.0,0.0
936,0.0,0.0,0.0
937,0.0,0.0,0.0
938,0.0,0.0,0.0
939,0.0,0.0,0.0
940,0.0,0.0,0.0
941,0.0,0.0,0.0
942,0.0,0.0,0.0
943,0.0,0.0,0.0
944,0.0,0.03095,0.019043940145502647
945,0.12209,0.18338,0.08321203102453102
946,0.26846,0.33309,0.1978505291005291
947,0.22458,0.45231,0.38121636754449256
948,0.64661,0.62259,0.8024252946127947
949,0.18528,0.61184,0.34791892135642133
950,0.22372999999999998,0.40476999999999996,0.21534973995911497
951,0.19303,0.47020999999999996,0.17056803150553151
952,0.08252,0.30845,0.1067232218013468
953,0.15487,0.17472,0.13571127946127945
954,0.01638,0.0025800000000000003,0.0202164008637967
955,0.0,0.0,0.0
956,0.0,0.0,0.0
957,0.0,0.0,0.0
958,0.0,0.0,0.0
959,0.0,0.0,0.0
960,0.0,0.0,0.0
961,0.0,0.0,0.0
962,0.0,0.0,0.0
963,0.0,0.0,0.0
964,0.0,0.0,0.0
965,0.0,0.0,0.0
966,0.0,0.0,0.0
967,0.0,0.0,0.0
968,0.0,0.04009,0.0010655100108225108
969,0.06256,0.22083000000000003,0.0
970,0.34216,0.44432,0.0038922706729998396
971,0.0546,0.50701,0.16432554713804715
972,0.33914,0.51137,0.4193326494107744
973,0.05532,0.56821,0.15563672438672438
974,0.19931000000000001,0.498,0.1424556201899952
975,0.27022,0.43873,0.26487719456469455
976,0.53326,0.25626,0.2882671581890332
977,0.27681,0.09759000000000001,0.07260597041847042
978,0.02004,0.00394,0.002748124348645182
979,0.0,0.0,0.0
980,0.0,0.0,0.0
981,0.0,0.0,0.0
982,0.0,0.0,0.0
983,0.0,0.0,0.0
984,0.0,0.0,0.0
985,0.0,0.0,0.0
986,0.0,0.0,0.0
987,0.0,0.0,0.0
988,0.0,0.0,0.0
989,0.0,0.0,0.0
990,0.0,0.0,0.0
991,0.0,0.0,0.0
992,0.0,0.026420000000000003,0.01965208258177008
993,0.07110999999999999,0.17311,0.14154472552910052
994,0.13313999999999998,0.42086,0.23175721124939874
995,0.21575999999999998,0.52155,0.2927131433381433
996,0.56684,0.70565,0.7509165313852814
997,0.67757,0.73546,0.4900671521765272
998,0.48308999999999996,0.7286900000000001,0.24406058351370852
999,0.54741,0.63159,0.2962346681096681
1000,0.4774,0.43293,0.20263667177729677
1001,0.29891,0.23766,0.19903912638287638
1002,0.08125,0.00281,0.026040467171717173
1003,0.0,0.0,0.0
1004,0.0,0.0,0.0
1005,0.0,0.0,0.0
1006,0.0,0.0,0.0
1007,0.0,0.0,0.0
1008,0.0,0.0,0.0
1009,0.0,0.0,0.0
1010,0.0,0.0,0.0
1011,0.0,0.0,0.0
1012,0.0,0.0,0.0
1013,0.0,0.0,0.0
1014,0.0,0.0,0.0
1015,0.0,0.0,0.0
1016,0.0,0.056299999999999996,0.02275555655763989
1017,0.23666,0.19312,0.228309132996633
1018,0.44950999999999997,0.38949,0.3524769645863396
1019,0.62766,0.53123,0.6772161721380472
1020,0.7517999999999999,0.6833400000000001,0.7398818918350168
1021,0.7956799999999999,0.75183,0.7588537908850409
1022,0.75559,0.66049,0.7229615725709476
1023,0.7019,0.5876699999999999,0.5764961745430496
1024,0.51695,0.40942,0.4076385131072631
1025,0.33155,0.23325,0.19369739057239058
1026,0.08583,0.0027400000000000002,0.020571128697691198
1027,0.0,0.0,0.0
1028,0.0,0.0,0.0
1029,0.0,0.0,0.0
1030,0.0,0.0,0.0
1031,0.0,0.0,0.0
1032,0.0,0.0,0.0
1033,0.0,0.0,0.0
1034,0.0,0.0,0.0
1035,0.0,0.0,0.0
1036,0.0,0.0,0.0
1037,0.0,0.0,0.0
1038,0.0,0.0,0.0
1039,0.0,0.0,0.0
1040,0.0,0.04877,0.061767208293249956
1041,0.23764,0.21975,0.30267744408369407
1042,0.47187,0.30643,0.5243931126743627
1043,0.65591,0.54353,0.6827736066017316
1044,0.7496900000000001,0.5150800000000001,0.7715529551467052
1045,0.77111,0.64198,0.7965537067099567
1046,0.77628,0.63739,0.750464653980279
1047,0.6967300000000001,0.5648200000000001,0.6400337076118326
1048,0.53714,0.40416,0.4645998677248677
1049,0.33676999999999996,0.22306,0.22144811207311207
1050,0.08987,0.0034,0.016655134680134683
1051,0.0,0.0,0.0
1052,0.0,0.0,0.0
1053,0.0,0.0,0.0
1054,0.0,0.0,0.0
1055,0.0,0.0,0.0
1056,0.0,0.0,0.0
1057,0.0,0.0,0.0
1058,0.0,0.0,0.0
1059,0.0,0.0,0.0
1060,0.0,0.0,0.0
1061,0.0,0.0,0.0
1062,0.0,0.0,0.0
1063,0.0,0.0,0.0
1064,0.0,0.026850000000000002,0.01780597117003367
1065,0.0933,0.09376000000000001,0.12095010747354497
1066,0.2394,0.23814,0.17258240891053392
1067,0.29325999999999997,0.40969,0.24188198953823953
1068,0.17476,0.54628,0.18656035804473303
1069,0.10553,0.46188999999999997,0.1466745205026455
1070,0.15666999999999998,0.48284,0.17109619258056757
1071,0.13516999999999998,0.42033,0.203482931998557
1072,0.25215,0.27847000000000005,0.3945034421596922
1073,0.30343000000000003,0.14451,0.14103294978555395
1074,0.08104,0.0059299999999999995,0.020450999579124576
1075,0.0,0.0,0.0
1076,0.0,0.0,0.0
1077,0.0,0.0,0.0
1078,0.0,0.0,0.0
1079,0.0,0.0,0.0
1080,0.0,0.0,0.0
1081,0.0,0.0,0.0
1082,0.0,0.0,0.0
1083,0.0,0.0,0.0
1084,0.0,0.0,0.0
1085,0.0,0.0,0.0
1086,0.0,0.0,0.0
1087,0.0,0.0,0.0
1088,0.0,0.028480000000000002,0.005506391293891294
1089,0.04915,0.09806999999999999,0.038709115961199296
1090,0.11862,0.21323,0.0408344045614879
1091,0.10864,0.30349,0.031355972172118
1092,0.05707,0.44341,0.13842010080968414
1093,0.45741000000000004,0.5874199999999999,0.3874060545935546
1094,0.57426,0.51474,0.35621373707311205
1095,0.47032,0.45416,0.3526588428932179
1096,0.18147,0.28293,0.13600589225589227
1097,0.1657,0.16266,0.07168132340267758
1098,0.04732,0.0067,0.021018686367644698
1099,0.0,0.0,0.0
1100,0.0,0.0,0.0
1101,0.0,0.0,0.0
1102,0.0,0.0,0.0
1103,0.0,0.0,0.0
1104,0.0,0.0,0.0
1105,0.0,0.0,0.0
1106,0.0,0.0,0.0
1107,0.0,0.0,0.0
1108,0.0,0.0,0.0
1109,0.0,0.0,0.0
1110,0.0,0.0,0.0
1111,0.0,0.0,0.0
1112,0.0,0.06335,0.004296474667308001
1113,0.07033,0.25505,0.04188617925284591
1114,0.11825,0.43825,0.11573021885521885
1115,0.27754,0.6126900000000001,0.22802335107022606
1116,0.54108,0.72768,0.3027909301346801
1117,0.50846,0.77125,0.3154891549422799
1118,0.42584,0.69586,0.4019645863395863
1119,0.6626799999999999,0.6101,0.3869804819023569
1120,0.43454000000000004,0.45441000000000004,0.44465507004569504
1121,0.33772,0.24046,0.14657082356301104
1122,0.09559000000000001,0.00396,0.018602191808962647
1123,0.0,0.0,0.0
1124,0.0,0.0,0.0
1125,0.0,0.0,0.0
1126,0.0,0.0,0.0
1127,0.0,0.0,0.0
1128,0.0,0.0,0.0
1129,0.0,0.0,0.0
1130,0.0,0.0,0.0
1131,0.0,0.0,0.0
1132,0.0,0.0,0.0
1133,0.0,0.0,0.0
1134,0.0,0.0,0.0
1135,0.0,0.0,0.0
1136,0.0,0.03871,0.016464004379108544
1137,0.11565,0.18480000000000002,0.06278142235850569
1138,0.05141,0.34325,0.0773706542107584
1139,0.1038,0.37685,0.11609021765271765
1140,0.11316,0.32206999999999997,0.16033512205387204
1141,0.07817,0.34519,0.10247602513227513
1142,0.07121,0.30451,0.08795093795093795
1143,0.05174,0.15543,0.06469839666506334
1144,0.12675,0.05978,0.0738527386964887
1145,0.10182,0.02434,0.020913901414943085
1146,0.02414,8.999999999999999e-05,0.0019519355258938592
1147,0.0,0.0,0.0
1148,0.0,0.0,0.0
1149,0.0,0.0,0.0
1150,0.0,0.0,0.0
1151,0.0,0.0,0.0
1152,0.0,0.0,0.0
1153,0.0,0.0,0.0
1154,0.0,0.0,0.0
1155,0.0,0.0,0.0
1156,0.0,0.0,0.0
1157,0.0,0.0,0.0
1158,0.0,0.0,0.0
1159,0.0,0.0,0.0
1160,0.0,0.02596,0.002443077350889851
1161,0.04807,0.09401000000000001,0.032393090628507294
1162,0.047159999999999994,0.25692000000000004,0.09528647712241463
1163,0.21106,0.42878,0.22558208573833574
1164,0.36897,0.51095,0.17786383177008178
1165,0.14834,0.64798,0.19249789562289563
1166,0.15933,0.7011000000000001,0.4622200426887927
1167,0.64273,0.56994,0.27307205236892734
1168,0.22346000000000002,0.39138,0.12553097943722943
1169,0.22466,0.22206,0.1228772095959596
1170,0.09011,0.00547,0.020202081078643578
1171,0.0,0.0,0.0
1172,0.0,0.0,0.0
1173,0.0,0.0,0.0
1174,0.0,0.0,0.0
1175,0.0,0.0,0.0
1176,0.0,0.0,0.0
1177,0.0,0.0,0.0
1178,0.0,0.0,0.0
1179,0.0,0.0,0.0
1180,0.0,0.0,0.0
1181,0.0,0.0,0.0
1182,0.0,0.0,0.0
1183,0.0,0.0,9.827165504248837e-05
1184,0.0,0.08416,0.06558682058682058
1185,0.14964,0.30494,0.2820941934223184
1186,0.29963,0.50969,0.41170540975228476
1187,0.46808,0.65197,0.49929371843434345
1188,0.66916,0.70128,0.5379011468855219
1189,0.72715,0.69792,0.6509937545093795
1190,0.7753300000000001,0.68057,0.6430159105940356
1191,0.6948,0.56571,0.5188206469456469
1192,0.40813,0.44083999999999995,0.37203545875420874
1193,0.33352,0.23637,0.16399128938191437
1194,0.08948,0.005719999999999999,0.028415157778178612
1195,0.0,0.0,0.0
1196,0.0,0.0,0.0
1197,0.0,0.0,0.0
1198,0.0,0.0,0.0
1199,0.0,0.0,0.0
1200,0.0,0.0,0.0
1201,0.0,0.0,0.0
1202,0.0,0.0,0.0
1203,0.0,0.0,0.0
1204,0.0,0.0,0.0
1205,0.0,0.0,0.0
1206,0.0,0.0,0.0
1207,0.0,0.0,6.344471500721501e-05
1208,0.0,0.09312000000000001,0.05638359036796537
1209,0.17881,0.32395999999999997,0.17798934283309284
1210,0.35985,0.53235,0.43433291245791245
1211,0.64138,0.68462,0.6019561312530063
1212,0.7546,0.76485,0.686966577982203
1213,0.8,0.78851,0.7266536270442521
1214,0.78311,0.74341,0.6953527086339586
1215,0.69402,0.6423,0.5900874443843194
1216,0.53722,0.47537999999999997,0.38513764880952384
1217,0.31177999999999995,0.25343,0.1605057269119769
1218,0.10781,0.00646,0.017497628567420234
1219,0.0,0.0,0.0
1220,0.0,0.0,0.0
1221,0.0,0.0,0.0
1222,0.0,0.0,0.0
1223,0.0,0.0,0.0
1224,0.0,0.0,0.0
1225,0.0,0.0,0.0
1226,0.0,0.0,0.0
1227,0.0,0.0,0.0
1228,0.0,0.0,0.0
1229,0.0,0.0,0.0
1230,0.0,0.0,0.0
1231,0.0,0.0,0.00030323698292448293
1232,0.0,0.08684,0.025875852523248356
1233,0.02841,0.31666000000000005,0.14489331559644059
1234,0.15300999999999998,0.52561,0.30063657407407407
1235,0.53689,0.66639,0.6018943151755651
1236,0.63791,0.7438899999999999,0.5628429007335257
1237,0.77165,0.76993,0.746114417989418
1238,0.75327,0.72311,0.6939908760221261
1239,0.6714600000000001,0.6319600000000001,0.575579831048581
1240,0.5066,0.46781,0.40278322661135163
1241,0.32029,0.25097,0.19056412337662337
1242,0.08882,0.00634,0.029264565295815295
1243,0.0,0.0,0.0
1244,0.0,0.0,0.0
1245,0.0,0.0,0.0
1246,0.0,0.0,0.0
1247,0.0,0.0,0.0
1248,0.0,0.0,0.0
1249,0.0,0.0,0.0
1250,0.0,0.0,0.0
1251,0.0,0.0,0.0
1252,0.0,0.0,0.0
1253,0.0,0.0,0.0
1254,0.0,0.0,0.0
1255,0.0,0.0,0.0001512728976270643
1256,0.00296,0.10063,0.06105078087421837
1257,0.25512,0.33946,0.2533963143338143
1258,0.46048,0.51688,0.4700892857142857
1259,0.63486,0.66841,0.6302179157647908
1260,0.7368300000000001,0.75434,0.7250443422318422
1261,0.78749,0.77561,0.7454445872414622
1262,0.7747999999999999,0.73688,0.6963551061207311
1263,0.68421,0.63891,0.5868694384319384
1264,0.53346,0.46814999999999996,0.40810053661616164
1265,0.30127,0.25806,0.18683618175805675
1266,0.07509,0.0065,0.03152336359628026
1267,0.0,0.0,0.0
1268,0.0,0.0,0.0
1269,0.0,0.0,0.0
1270,0.0,0.0,0.0
1271,0.0,0.0,0.0
1272,0.0,0.0,0.0
1273,0.0,0.0,0.0
1274,0.0,0.0,0.0
1275,0.0,0.0,0.0
1276,0.0,0.0,0.0
1277,0.0,0.0,0.0
1278,0.0,0.0,0.0
1279,0.0,0.0,0.00021456955467372135
1280,0.00289,0.09317,0.07055243757014591
1281,0.24269,0.32426,0.2893503487253487
1282,0.4774,0.51886,0.4566866582491583
1283,0.45066,0.6889700000000001,0.549659353956229
1284,0.69863,0.79014,0.7445434629028379
1285,0.63144,0.81157,0.7811936327561327
1286,0.7966,0.77062,0.753615395021645
1287,0.64946,0.66085,0.6515542328042329
1288,0.56009,0.48813999999999996,0.44658733916546417
1289,0.35166000000000003,0.25759,0.19478153935185183
1290,0.1056,0.008369999999999999,0.03183446518759019
1291,0.0,0.0,0.0
1292,0.0,0.0,0.0
1293,0.0,0.0,0.0
1294,0.0,0.0,0.0
1295,0.0,0.0,0.0
1296,0.0,0.0,0.0
1297,0.0,0.0,0.0
1298,0.0,0.0,0.0
1299,0.0,0.0,0.0
1300,0.0,0.0,0.0
1301,0.0,0.0,0.0
1302,0.0,0.0,0.0
1303,0.0,0.0,1.0048901715568383e-05
1304,0.0,0.05125,0.018834378757816257
1305,0.00719,0.17213,0.06733989898989899
1306,0.33135000000000003,0.24531999999999998,0.23515568632756131
1307,0.07894,0.35891,0.24193497474747475
1308,0.75871,0.22755,0.6129637145262146
1309,0.22372,0.29178,0.33684726731601733
1310,0.20721,0.19559,0.2513888888888889
1311,0.15068,0.12151999999999999,0.3082085738335738
1312,0.44769,0.10179,0.17681846315335897
1313,0.0177,0.04125,0.09063352974186308
1314,0.08112,0.00563,0.01582986511944845
1315,0.0,0.0,0.0
1316,0.0,0.0,0.0
1317,0.0,0.0,0.0
1318,0.0,0.0,0.0
1319,0.0,0.0,0.0
1320,0.0,0.0,0.0
1321,0.0,0.0,0.0
1322,0.0,0.0,0.0
1323,0.0,0.0,0.0
1324,0.0,0.0,0.0
1325,0.0,0.0,0.0
1326,0.0,0.0,0.0
1327,0.0,0.0,0.00035725759579926245
1328,0.0,0.06523999999999999,0.03244607683982684
1329,0.02581,0.11145000000000001,0.11458562384760303
1330,0.39726,0.31264,0.19442527958152958
1331,0.16485,0.48375,0.3280086955868206
1332,0.75554,0.55043,0.8217611381673882
1333,0.7476900000000001,0.6297200000000001,0.8034720343314093
1334,0.49839,0.56349,0.7343124323593073
1335,0.35549000000000003,0.60919,0.5908645607864358
1336,0.30963,0.42791,0.1835884697671156
1337,0.016739999999999998,0.21618,0.18531937680375182
1338,0.009640000000000001,0.0081,0.02209595759179092
1339,0.0,0.0,6.764069264069265e-08
1340,0.0,0.0,0.0
1341,0.0,0.0,0.0
1342,0.0,0.0,0.0
1343,0.0,0.0,0.0
1344,0.0,0.0,0.0
1345,0.0,0.0,0.0
1346,0.0,0.0,0.0
1347,0.0,0.0,0.0
1348,0.0,0.0,0.0
1349,0.0,0.0,0.0
1350,0.0,0.0,0.0
1351,0.0,0.0,4.322265311848645e-05
1352,0.01027,0.08052,0.024251218534551866
1353,0.29799000000000003,0.32131,0.17578200156325155
1354,0.40182,0.51911,0.39107781685906684
1355,0.66439,0.6526000000000001,0.6170245986652236
1356,0.75301,0.68288,0.7555549918831169
1357,0.72093,0.757,0.8544748075998077
1358,0.7553099999999999,0.7610399999999999,0.7246929864117364
1359,0.72302,0.655,0.6500593734968735
1360,0.58285,0.49574,0.50525361501924
1361,0.37679,0.27219,0.270247113997114
1362,0.11993000000000001,0.00827,0.051186319043610706
1363,0.0,0.0,0.0
1364,0.0,0.0,0.0
1365,0.0,0.0,0.0
1366,0.0,0.0,0.0
1367,0.0,0.0,0.0
1368,0.0,0.0,0.0
1369,0.0,0.0,0.0
1370,0.0,0.0,0.0
1371,0.0,0.0,0.0
1372,0.0,0.0,0.0
1373,0.0,0.0,0.0
1374,0.0,0.0,0.0
1375,0.0,0.0,0.0011453272807439476
1376,0.036950000000000004,0.11736,0.11699568251964085
1377,0.29971,0.32212,0.32774978204665706
1378,0.52446,0.39232999999999996,0.37461858164983164
1379,0.45892,0.37860000000000005,0.4866869964526215
1380,0.09870999999999999,0.37366000000000005,0.1145472582972583
1381,0.04393,0.43551,0.09384638798701299
1382,0.06954,0.14712,0.12398952320827321
1383,0.14514,0.13615,0.4416719276094276
1384,0.24111000000000002,0.09206,0.17322424392736893
1385,0.21334,0.05288,0.14658790283790285
1386,0.11151000000000001,0.02309,0.042210618837181337
1387,0.0,0.0,3.001242584575918e-06
1388,0.0,0.0,0.0
1389,0.0,0.0,0.0
1390,0.0,0.0,0.0
1391,0.0,0.0,0.0
1392,0.0,0.0,0.0
1393,0.0,0.0,0.0
1394,0.0,0.0,0.0
1395,0.0,0.0,0.0
1396,0.0,0.0,0.0
1397,0.0,0.0,0.0
1398,0.0,0.0,0.0
1399,0.0,0.0,0.002808100098204265
1400,0.04265,0.12046,0.13465781325156326
1401,0.31082,0.38442000000000004,0.38361592111592113
1402,0.5359400000000001,0.57568,0.5936348229316979
1403,0.69936,0.7289800000000001,0.7318087872775373
1404,0.79822,0.8069500000000001,0.821928360990861
1405,0.77542,0.83858,0.8455274470899471
1406,0.82473,0.79896,0.80294950998076
1407,0.76076,0.69416,0.694995903980279
1408,0.6095900000000001,0.51903,0.515986501924002
1409,0.39483999999999997,0.29054,0.283900012025012
1410,0.1358,0.05076,0.05309930104617605
1411,0.0,0.0,1.927008177008177e-05
1412,0.0,0.0,0.0
1413,0.0,0.0,0.0
1414,0.0,0.0,0.0
1415,0.0,0.0,0.0
1416,0.0,0.0,0.0
1417,0.0,0.0,0.0
1418,0.0,0.0,0.0
1419,0.0,0.0,0.0
1420,0.0,0.0,0.0
1421,0.0,0.0,0.0
1422,0.0,0.0,0.0
1423,0.0,0.0,0.0030834864017155682
1424,0.04157,0.12832,0.13265846711159213
1425,0.29658999999999996,0.36544,0.38008131914381915
1426,0.51108,0.5055299999999999,0.5847635582010582
1427,0.68088,0.6960700000000001,0.727333416005291
1428,0.7867999999999999,0.74964,0.8156603234728235
1429,0.7836000000000001,0.71024,0.8303928421115921
1430,0.8149299999999999,0.65225,0.7882188702501203
1431,0.7504500000000001,0.5874400000000001,0.675256470959596
1432,0.59788,0.50318,0.5002258447570948
1433,0.38236000000000003,0.28402,0.2685754494348244
1434,0.12915000000000001,0.0576,0.05201964736652237
1435,0.0,0.0,1.0286145181978514e-05
1436,0.0,0.0,0.0
1437,0.0,0.0,0.0
1438,0.0,0.0,0.0
1439,0.0,0.0,0.0
1440,0.0,0.0,0.0
1441,0.0,0.0,0.0
1442,0.0,0.0,0.0
1443,0.0,0.0,0.0
1444,0.0,0.0,0.0
1445,0.0,0.0,0.0
1446,0.0,0.0,0.0
1447,0.0,0.0,0.0034811635702260706
1448,0.04542,0.12448999999999999,0.13690027206589706
1449,0.30291,0.37094,0.3845856256012506
1450,0.52189,0.56409,0.6003462827681577
1451,0.67415,0.62839,0.7610876247594998
1452,0.76736,0.7464,0.853995686026936
1453,0.7345900000000001,0.78472,0.8580390963203464
1454,0.7968999999999999,0.75916,0.7992612133237134
1455,0.68108,0.6695599999999999,0.5099890271765272
1456,0.59781,0.51663,0.5092639565295816
1457,0.38676,0.29598,0.2798998166185666
1458,0.13169,0.06051,0.056537681627785795
1459,0.0,0.0,4.025974025974026e-05
1460,0.0,0.0,0.0
1461,0.0,0.0,0.0
1462,0.0,0.0,0.0
1463,0.0,0.0,0.0
1464,0.0,0.0,0.0
1465,0.0,0.0,0.0
1466,0.0,0.0,0.0
1467,0.0,0.0,0.0
1468,0.0,0.0,0.0
1469,0.0,0.0,0.0
1470,0.0,0.0,0.0
1471,0.0,0.0,0.004100157828282829
1472,0.05079,0.14295,0.13884588143338142
1473,0.30526,0.39476,0.3839437905844156
1474,0.52723,0.57284,0.5836474867724868
1475,0.68511,0.72962,0.7272838128306879
1476,0.78314,0.80084,0.8187154280904281
1477,0.7384,0.82975,0.8361047228234728
1478,0.81291,0.78754,0.7933783519721019
1479,0.7444700000000001,0.6821200000000001,0.6766179277898028
1480,0.5771000000000001,0.51471,0.39041681697931696
1481,0.39222,0.28679000000000004,0.26886987433862436
1482,0.13355,0.059770000000000004,0.05788291220739137
1483,0.0,0.0,4.79214265672599e-05
1484,0.0,0.0,0.0
1485,0.0,0.0,0.0
1486,0.0,0.0,0.0
1487,0.0,0.0,0.0
1488,0.0,0.0,0.0
1489,0.0,0.0,0.0
1490,0.0,0.0,0.0
1491,0.0,0.0,0.0
1492,0.0,0.0,0.0
1493,0.0,0.0,0.0
1494,0.0,0.0,0.0
1495,0.0,0.0,0.004316083203062369
1496,0.052020000000000004,0.12972999999999998,0.1380285175665384
1497,0.30257999999999996,0.37391,0.37827944624819626
1498,0.53062,0.55013,0.5889101205507455
1499,0.6891799999999999,0.65134,0.7288799452861953
1500,0.79069,0.7440800000000001,0.8152281746031746
1501,0.73178,0.63859,0.8374124428811929
1502,0.80833,0.62274,0.7992536976911977
1503,0.7287899999999999,0.55779,0.688971372955748
1504,0.58868,0.51693,0.5060606060606061
1505,0.37622000000000005,0.28846,0.25628701449013946
1506,0.13249,0.06147,0.04576789371893538
1507,0.0,0.0,3.617925284591951e-05
1508,0.0,0.0,0.0
1509,0.0,0.0,0.0
1510,0.0,0.0,0.0
1511,0.0,0.0,0.0
1512,0.0,0.0,0.0
1513,0.0,0.0,0.0
1514,0.0,0.0,0.0
1515,0.0,0.0,0.0
1516,0.0,0.0,0.0
1517,0.0,0.0,0.0
1518,0.0,0.0,0.0
1519,0.0,0.0,0.004522316418149751
1520,0.0499,0.13888,0.15806960928731761
1521,0.23274,0.3529,0.2801927383958634
1522,0.50654,0.51148,0.4473941423160173
1523,0.43507,0.62679,0.4687599582130832
1524,0.72665,0.63966,0.5565186838624339
1525,0.63419,0.6640499999999999,0.6393462151274651
1526,0.7147100000000001,0.59739,0.5279093013468014
1527,0.58641,0.43649,0.49100641835016834
1528,0.51398,0.31183999999999995,0.41459723725348724
1529,0.27534,0.10892,0.09271096330367164
1530,0.036590000000000004,0.02489,0.008822475248516915
1531,0.0,0.0,0.0
1532,0.0,0.0,0.0
1533,0.0,0.0,0.0
1534,0.0,0.0,0.0
1535,0.0,0.0,0.0
1536,0.0,0.0,0.0
1537,0.0,0.0,0.0
1538,0.0,0.0,0.0
1539,0.0,0.0,0.0
1540,0.0,0.0,0.0
1541,0.0,0.0,0.0
1542,0.0,0.0,0.0
1543,0.0,0.0,0.0014338231020522688
1544,0.0581,0.12321,0.11941635476791727
1545,0.12563,0.35108,0.19044406114718615
1546,0.18591999999999997,0.47635,0.19260612073112074
1547,0.24897999999999998,0.59373,0.46468141233766236
1548,0.75706,0.72419,0.6960368190836941
1549,0.7052,0.74752,0.7402319324194324
1550,0.76958,0.68861,0.75738223003848
1551,0.73472,0.58099,0.5994598139129389
1552,0.5617300000000001,0.48742,0.4953078027296777
1553,0.3356,0.23151,0.27853723244348244
1554,0.09911,0.03681,0.039215466670675
1555,0.0,0.0,0.0
1556,0.0,0.0,0.0
1557,0.0,0.0,0.0
1558,0.0,0.0,0.0
1559,0.0,0.0,0.0
1560,0.0,0.0,0.0
1561,0.0,0.0,0.0
1562,0.0,0.0,0.0
1563,0.0,0.0,0.0
1564,0.0,0.0,0.0
1565,0.0,0.0,0.0
1566,0.0,0.0,0.0
1567,0.0,0.0,0.00046953162578162577
1568,0.01563,0.05627,0.030928717482363317
1569,0.12875,0.10324,0.1392304743867244
1570,0.15808000000000003,0.18102000000000001,0.2478463955026455
1571,0.24202,0.24913,0.39277277988215487
1572,0.49534,0.52931,0.5349108645983646
1573,0.7591,0.69525,0.4999434448653199
1574,0.68922,0.74452,0.6893116432178932
1575,0.72884,0.6557799999999999,0.5748196248196248
1576,0.5580900000000001,0.49451999999999996,0.4788365425084175
1577,0.30761,0.27753,0.17486810064935066
1578,0.10387,0.05925,0.07410036024931858
1579,0.0,0.0,0.00032272176126342794
1580,0.0,0.0,0.0
1581,0.0,0.0,0.0
1582,0.0,0.0,0.0
